area,low,high,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
10.13596025,15.0993111,15.71798018,18,8,14,10,14,6,10,6,5,2,16,10,11,15,13,7,6,8,3,3,0
7.306166266,17.00613033,16.52182958,16,7,11,11,12,7,3,7,7,5,13,9,12,13,10,11,7,6,4,7,0
11.33733006,14.1805035,15.12141114,16,19,8,10,13,9,4,5,5,5,16,10,15,12,11,9,6,7,2,3,0
11.72379721,15.93132187,12.97969057,12,12,11,10,6,17,11,2,6,8,16,15,15,16,12,5,4,4,5,3,0
10.07123705,17.16217039,13.39527179,15,11,11,7,9,10,8,10,9,2,14,21,15,11,10,10,3,3,3,3,0
12.96246418,13.13289885,14.50946007,20,17,10,7,11,12,9,4,2,5,19,16,13,7,12,7,7,2,3,5,0
7.682044588,17.41075683,15.45166156,11,12,5,15,12,11,7,10,4,3,14,11,18,10,12,8,8,5,3,0,0
9.84270302,14.49149583,16.01822951,17,14,15,6,9,10,8,6,4,4,8,15,10,15,14,6,7,9,7,5,0
11.11803428,14.78864046,14.41247715,11,13,14,17,9,11,10,2,4,3,10,16,16,12,9,16,4,5,5,2,0
10.51807757,14.72077384,15.07712688,18,14,15,13,9,5,3,4,6,1,13,13,12,15,10,9,9,6,2,2,0
8.376091307,15.25138307,16.62841324,19,13,12,10,7,6,3,8,5,5,17,13,10,9,10,9,4,5,5,2,0
10.14106583,15.44716079,14.6604635,20,20,6,6,10,10,3,6,7,3,18,12,13,12,12,9,5,4,6,0,0
9.699626003,15.40850425,15.10569067,13,23,16,10,5,10,7,1,4,0,15,16,20,10,10,4,3,6,0,4,0
6.75909496,16.31541067,17.13849986,19,11,12,10,6,5,5,12,5,5,12,12,9,11,9,11,7,5,9,6,0
11.26060332,15.04061217,13.90497951,14,19,8,12,11,10,8,7,1,3,19,12,15,13,7,10,11,2,5,2,0
10.97734023,13.57578158,15.63513525,16,15,12,12,11,12,5,6,3,3,12,16,13,7,13,7,5,10,10,1,0
9.806315961,16.26318593,14.11130888,17,14,9,6,10,18,11,2,1,1,13,17,16,15,8,5,5,6,3,3,0
10.68587504,14.33989255,15.14281277,19,11,11,11,6,12,12,4,3,6,14,16,10,7,15,6,9,6,5,6,0
10.49863946,16.73489217,12.93487681,15,13,12,12,7,4,5,7,6,6,27,11,12,9,10,4,6,7,5,5,0
10.55442939,14.47170461,14.95304077,17,19,10,9,5,10,11,5,3,2,15,16,13,10,6,7,5,12,6,4,0
9.908203695,15.48747777,14.54449904,16,8,18,13,5,6,9,11,3,2,14,15,10,12,15,9,5,8,3,4,0
12.03545653,14.72724753,13.15407523,15,10,14,19,9,7,9,3,2,2,12,17,15,15,13,8,7,5,1,3,0
10.18465661,15.93752623,13.7827313,19,10,8,14,10,6,4,5,10,2,20,17,11,11,6,11,10,5,2,0,0
10.39946611,13.21065679,16.22588866,18,15,11,12,10,9,6,8,5,5,14,13,13,9,9,12,6,4,7,1,0
12.22135614,13.46897571,14.09756027,15,12,12,18,9,7,13,6,2,3,17,13,17,9,11,7,4,5,5,2,0
12.81882096,13.92933204,13.03035371,17,17,9,11,12,10,4,7,3,4,17,12,13,16,11,15,3,3,3,3,0
6.375928242,17.25229335,16.10110896,21,12,8,3,6,9,3,12,7,5,17,23,6,6,11,4,5,2,6,4,0
10.7510564,16.52355087,12.45336793,11,11,14,14,5,11,5,8,8,4,18,15,12,14,11,10,9,2,3,4,0
9.88214202,16.19569988,13.64045741,16,17,10,11,11,4,9,5,3,3,17,15,17,9,10,6,8,4,6,2,0
8.884384988,16.67052107,14.0342998,17,13,14,7,6,11,6,6,4,5,16,22,14,9,7,9,4,3,4,4,0
10.81861371,12.60085075,16.14568921,23,20,11,11,8,5,3,5,5,3,15,13,14,13,8,7,6,4,3,2,0
11.07819913,15.96485394,12.51877356,17,14,7,9,11,8,8,5,3,5,20,11,19,11,7,8,10,7,3,1,0
9.596777731,14.51700218,15.43952051,16,14,14,15,4,10,8,4,5,0,20,7,12,8,11,5,8,12,6,4,0
6.507621939,16.49878939,16.5368324,14,13,16,8,9,8,6,5,3,4,10,14,11,17,9,10,4,7,2,5,0
9.528315963,16.1216799,13.85752692,11,15,13,13,10,5,7,9,3,1,14,18,13,13,9,8,5,4,5,6,0
10.33547957,14.86823639,14.29360266,18,13,12,14,9,4,7,3,5,6,14,17,12,9,15,9,4,5,4,5,0
11.32128568,16.06955535,11.93938224,11,7,16,13,14,10,5,9,4,2,28,14,6,12,10,10,8,1,3,3,0
10.85945771,13.91138098,14.54029944,18,14,15,5,7,15,8,7,5,1,10,22,8,9,13,13,5,4,6,3,0
11.34282764,15.54500452,12.4114847,21,11,8,15,7,8,4,3,8,3,20,18,13,5,13,7,6,6,6,5,0
7.608841576,17.26499069,14.40152756,14,9,13,9,12,7,9,3,6,3,17,16,8,10,11,8,10,7,4,2,0
10.20842466,15.42491015,13.56223601,14,13,12,7,12,10,8,8,4,4,12,14,15,13,12,11,10,5,4,1,0
9.315442628,16.70825734,13.13796325,17,9,12,8,10,8,10,5,7,3,16,18,13,8,12,12,6,1,5,6,0
12.14566364,12.51536815,14.4625643,23,15,9,9,11,10,10,3,3,2,24,13,8,7,9,5,7,9,5,3,0
6.274650356,17.81592967,15.01490372,19,9,10,12,6,9,4,4,5,9,17,13,17,5,14,7,6,6,2,3,0
9.577526403,14.21825234,15.30908821,19,14,16,10,3,6,8,6,6,4,12,12,11,14,11,13,4,8,3,4,0
11.0451384,14.01715514,13.9874706,18,16,13,4,11,13,9,3,4,2,12,18,6,11,15,17,7,5,3,4,0
9.845204075,15.73589597,13.46862975,15,10,15,18,5,7,3,5,7,6,15,20,14,12,8,8,5,5,3,3,0
6.523137842,16.55211262,15.9636634,23,14,9,9,5,13,3,4,4,3,10,13,11,9,17,9,6,9,5,4,0
6.570514217,16.16262241,16.30073201,14,11,15,8,15,8,5,5,3,7,13,18,8,12,6,8,9,6,4,5,0
11.60035356,15.08285548,12.31016648,17,19,15,6,5,5,5,4,6,4,18,18,16,11,8,8,5,7,2,4,0
11.3103232,11.81425101,15.85585266,19,16,13,12,13,10,7,4,3,2,10,9,10,16,12,11,7,10,6,7,0
11.45570171,13.29730405,14.0658042,15,13,14,16,14,6,8,3,3,3,17,14,7,16,17,4,10,4,1,5,0
10.46085141,13.51887653,14.70002089,11,22,12,9,13,16,5,1,3,3,22,12,9,9,10,10,7,6,4,3,0
9.889599079,13.44876304,15.32166269,16,17,13,13,11,5,6,8,1,4,9,13,18,11,11,6,15,6,3,0,0
11.17761043,14.17702905,13.29839386,13,10,18,15,9,10,11,3,4,0,19,15,14,9,13,8,4,3,7,1,0
8.830239643,16.16066572,13.66047157,12,10,17,10,13,7,7,8,4,0,15,10,21,15,11,6,5,4,3,3,0
6.689054444,17.00098117,14.95104624,14,13,12,11,3,13,9,5,7,2,19,15,8,8,11,9,8,7,3,7,0
7.745595374,14.93847802,15.95445819,19,17,17,8,9,3,3,7,1,5,25,14,13,5,9,3,6,1,4,3,0
8.468066767,17.43233242,12.69918878,11,13,13,8,7,10,7,8,9,2,13,21,12,14,14,6,9,2,3,0,0
6.694903377,16.76501571,15.11703906,19,15,12,4,10,8,3,4,3,5,14,15,15,10,9,10,1,11,2,4,0
10.83607311,12.13143768,15.59236006,23,18,9,13,11,6,8,3,2,3,16,13,13,12,7,9,6,5,3,6,0
6.20215675,17.06329504,15.28154565,14,16,9,11,7,6,8,5,6,6,16,15,10,9,13,6,5,5,7,4,0
7.237210931,16.25681904,15.03578812,18,11,17,6,10,11,6,3,5,2,17,17,15,14,4,4,5,8,4,3,0
9.107295461,15.54097641,13.83877359,18,12,12,6,8,13,11,7,3,1,18,14,14,10,9,9,9,3,2,4,0
10.29328183,12.84558743,15.34218648,20,18,15,8,9,8,5,5,3,3,15,14,12,12,11,6,8,7,2,3,0
7.066387018,16.42237667,14.97456105,17,10,10,12,9,9,4,6,5,7,16,13,12,9,12,13,6,5,3,1,0
9.474612771,17.43266067,11.51750718,10,12,14,10,11,9,4,8,5,3,21,18,18,8,7,8,6,3,7,2,0
12.46099521,13.61922275,12.27480016,17,10,11,14,18,6,10,4,3,4,20,13,17,17,7,7,9,4,0,1,0
9.778040543,14.14425486,14.42271709,16,19,17,5,9,4,7,8,6,1,18,14,10,11,7,9,11,7,5,3,0
12.49491776,12.52327856,13.31226401,15,17,22,7,9,9,6,5,4,2,18,16,15,10,8,7,6,7,5,2,0
8.690949317,14.83642528,14.79468484,18,17,5,14,12,5,4,7,4,4,12,14,15,15,9,8,8,7,0,4,0
10.30439945,15.8168257,12.19409946,11,7,20,14,12,10,6,7,2,2,18,17,14,10,11,7,9,6,5,2,0
9.240459376,15.52177447,13.53813015,16,13,15,9,11,3,8,6,5,4,16,9,19,12,6,14,7,10,1,2,0
11.73999813,13.94822717,12.48661745,18,12,6,13,14,9,12,5,5,3,13,24,11,12,8,12,3,8,2,5,0
7.494642847,15.32062582,15.34712324,11,18,15,3,17,5,8,5,3,7,10,15,14,11,10,9,13,6,5,3,0
11.04135011,12.96337767,14.15483809,18,14,15,13,7,10,4,10,0,6,16,19,14,7,8,6,4,6,10,5,0
9.639217853,15.73117321,12.73950132,14,14,11,14,12,9,5,4,2,3,23,16,11,9,9,6,8,6,4,4,0
9.46332969,14.4088651,14.18802358,14,14,13,13,10,10,8,3,5,2,17,13,20,11,6,5,6,6,5,2,0
10.47340525,14.35663264,13.17998015,13,16,11,10,17,9,6,5,7,1,14,18,16,14,13,7,4,6,1,2,0
11.72159264,13.68131659,12.57356149,18,16,13,13,8,11,3,4,4,2,20,17,11,15,10,6,7,4,1,3,0
6.240035817,17.62879158,14.0943454,21,19,10,7,3,2,4,5,4,6,27,17,8,6,6,6,4,9,3,2,0
11.87757324,12.93621137,13.12208857,20,15,12,13,8,7,8,4,6,1,21,11,10,19,13,6,5,8,2,0,0
9.223322197,16.08872842,12.61812724,15,17,13,8,6,9,9,5,4,2,19,16,13,15,12,9,1,3,2,4,0
7.828024817,16.96266581,13.11393055,25,19,11,10,4,3,3,0,5,1,25,22,17,5,3,2,2,6,5,4,0
9.971725877,12.70157397,15.20575342,16,15,20,7,13,8,5,7,3,3,19,11,9,15,10,10,5,7,3,1,0
10.83825003,12.24063708,14.79933297,24,18,9,9,12,8,9,2,3,1,18,15,15,15,4,6,6,4,4,5,0
10.73679829,13.22855231,13.87032417,18,17,13,9,10,8,9,5,4,3,12,14,13,10,19,10,8,1,5,3,0
6.482254425,15.92612721,15.33627601,13,14,10,11,9,12,7,7,4,4,20,12,13,10,10,6,6,3,3,3,0
5.965098296,15.90208864,15.82114833,18,12,8,9,12,8,9,7,3,5,20,10,11,11,10,5,11,3,7,3,0
6.348327788,15.97443212,15.30430249,11,10,14,13,14,9,8,7,3,1,12,13,17,11,11,9,9,4,3,0,0
7.591049658,15.24043331,14.60391375,21,16,11,6,9,5,6,6,3,6,19,16,10,10,6,9,6,8,8,4,0
10.25445618,14.98688248,12.19235913,13,11,16,13,10,9,10,3,5,3,22,11,16,14,9,7,5,10,0,1,0
7.243308374,16.28152503,13.89050127,22,10,8,15,10,5,6,4,3,4,22,14,14,11,8,9,3,3,6,2,0
6.241805018,15.97786058,15.08981975,23,15,13,10,3,11,2,4,4,2,33,14,11,3,4,3,5,4,6,3,0
9.06521509,13.91490925,14.31879619,18,12,15,7,11,10,9,7,2,4,11,17,16,12,9,11,6,4,4,3,0
10.24281412,14.36667093,12.68912954,19,9,14,15,10,6,3,7,4,4,21,21,11,10,7,3,8,7,4,2,0
8.849890888,14.53604062,13.87144756,16,14,11,15,9,9,7,7,4,0,15,18,14,15,7,9,6,4,2,2,0
11.4959874,12.02699155,13.72545802,27,12,13,10,10,10,6,3,2,1,19,15,18,9,6,12,3,3,1,3,0
9.107586391,13.65055324,14.4783611,15,18,13,13,8,6,7,6,8,1,14,17,12,13,7,9,5,6,8,1,0
9.5464412,12.86560879,14.76545574,20,13,9,15,5,17,9,4,4,0,17,5,14,10,13,11,9,8,7,1,0
9.368721485,13.90423575,13.82130683,17,19,10,7,11,9,5,9,3,4,11,23,11,11,11,7,6,6,5,4,0
9.045514926,13.63101076,14.39281675,26,18,3,7,11,8,5,4,7,4,23,14,11,3,15,5,5,7,5,4,0
7.600249967,14.06764811,15.38959498,27,24,9,8,2,5,5,3,2,1,26,21,14,5,4,5,3,2,1,4,0
8.759758046,13.91393864,14.33049157,14,16,13,12,16,9,3,3,4,6,10,18,19,11,10,8,7,3,3,4,0
5.511868419,16.9614195,14.48544863,14,14,8,8,11,9,13,5,6,3,17,11,14,12,8,12,4,7,3,6,0
8.85102323,16.43592057,11.64967564,11,19,9,9,13,9,4,7,4,3,17,24,21,9,4,6,5,4,3,2,0
8.996242408,13.61703688,14.31758827,19,6,14,9,17,8,12,6,3,4,12,8,23,10,13,10,9,3,3,3,0
8.031803856,14.13076249,14.75739241,15,16,14,16,8,4,8,4,1,6,17,14,9,8,14,10,3,10,4,6,0
10.43519048,14.20797527,12.26896174,17,15,12,11,12,5,10,4,4,2,16,14,20,14,9,7,10,2,3,2,0
9.072786656,16.02104389,11.78297204,10,14,8,12,18,7,4,11,3,5,23,18,12,11,6,7,5,7,6,5,0
10.34533169,12.9826111,13.52887006,17,18,16,10,8,5,6,9,6,1,23,12,13,9,5,10,5,9,7,4,0
10.22559921,15.13503601,11.4911292,17,14,11,11,8,9,8,4,2,5,20,14,14,13,15,9,6,5,1,1,0
8.084267126,13.89948837,14.8613122,23,13,11,16,8,8,5,3,3,1,16,13,14,16,8,10,4,6,4,0,0
7.968314399,14.48310991,14.38775697,19,13,13,12,5,6,8,7,6,7,16,12,15,9,13,8,6,6,5,2,0
8.74026028,12.52901805,15.53569595,26,17,8,10,9,5,10,5,1,5,10,12,17,20,4,11,3,4,4,5,0
10.4004386,14.38809862,11.96665215,20,10,9,16,12,10,0,9,2,5,20,20,12,10,5,16,4,4,4,1,0
9.143448005,15.18237211,12.42911075,17,14,9,15,9,14,4,4,2,2,13,18,17,15,11,10,3,2,4,5,0
9.285807717,14.2513064,13.18611706,19,10,15,7,12,6,10,6,8,3,18,11,14,11,19,8,4,7,1,0,0
5.846143557,15.76554083,15.03542346,15,15,8,9,15,8,6,6,3,5,11,13,12,15,14,9,5,10,4,2,0
10.47658958,11.84738154,14.22060008,19,15,14,20,8,7,6,4,1,2,17,10,8,17,14,9,7,5,8,0,0
9.025725095,14.02817752,13.4563462,12,20,17,10,11,6,2,7,7,1,20,12,14,14,9,8,7,5,2,2,0
11.50161934,10.58658545,14.35316103,22,18,19,10,9,7,8,3,1,1,18,14,15,10,10,10,3,3,4,3,0
8.276075545,13.92319975,14.12022632,12,18,13,10,12,14,3,4,7,3,14,16,12,13,13,9,7,3,4,2,0
8.788266187,13.11217752,14.40479173,23,14,12,11,8,9,7,6,1,2,21,11,11,14,10,5,9,3,4,1,0
9.118754132,13.04517138,14.13951672,16,14,17,16,9,5,6,5,3,3,11,11,13,23,10,8,7,5,4,4,0
10.55433627,13.40556365,12.34111878,11,20,12,13,17,10,3,4,1,2,23,17,12,12,12,3,3,2,7,1,0
5.92192211,15.6613738,14.70929936,12,11,13,14,10,14,4,5,7,0,15,16,16,7,8,4,14,5,6,1,0
7.667464244,14.21622531,14.40591921,12,15,17,12,8,7,9,8,7,0,16,18,6,15,8,11,9,2,4,6,0
9.665570708,14.16539219,12.44518319,18,13,13,16,5,10,2,4,8,3,21,12,9,16,17,9,4,3,3,1,0
9.976408162,12.15385636,14.13838875,26,12,14,12,8,8,5,3,3,4,18,17,13,11,9,3,10,2,4,5,0
10.07852786,14.87392087,11.31289929,13,16,15,8,16,2,8,1,10,4,18,17,20,16,5,10,6,3,0,1,0
7.416939569,13.76089129,15.03901782,17,9,15,16,13,9,4,4,2,5,12,15,9,13,16,13,3,6,1,1,0
10.06542569,12.10776251,14.03724625,16,24,12,13,7,4,3,10,7,2,13,18,17,15,5,6,6,5,4,4,0
10.78181692,11.27841598,14.10284863,29,10,11,12,15,5,8,5,2,1,17,11,17,7,11,8,8,7,5,4,0
8.595831701,14.33835221,13.21538664,17,15,13,7,13,9,6,4,6,3,20,12,8,13,12,12,11,3,1,3,0
9.923829671,13.53675619,12.66577374,19,14,16,13,4,9,4,6,6,4,24,15,11,11,13,5,6,4,3,1,0
10.24079263,13.61393673,12.25053975,19,16,11,16,6,9,8,1,4,1,22,18,18,10,6,5,5,3,3,2,0
6.229239055,16.56311815,13.30128504,6,18,12,14,9,10,7,1,9,2,16,18,15,11,10,3,7,8,6,0,0
6.351452289,14.25314335,15.48176844,39,9,11,5,3,3,5,1,4,4,32,12,13,6,1,4,4,1,6,5,0
8.956961384,15.03293015,12.09181892,14,15,9,9,19,4,8,7,4,4,18,17,12,14,13,5,7,5,5,1,0
7.673553459,14.3028944,13.94549777,9,15,15,15,14,8,10,5,3,1,15,14,15,19,7,7,3,5,1,5,0
8.553223638,13.87448155,13.4373871,14,15,24,8,8,8,9,3,1,4,16,23,12,8,8,9,5,3,5,4,0
8.222049683,14.15866722,13.48107066,18,14,16,9,9,7,7,6,2,5,21,10,17,8,12,10,4,5,2,5,0
6.748530451,13.88478669,15.15401293,31,14,11,9,3,7,3,6,0,0,33,16,6,10,5,1,2,1,5,4,0
10.20168033,13.74834475,11.78415768,13,14,20,14,6,7,8,7,3,2,20,16,15,14,7,6,10,5,5,0,0
9.459717953,13.353759,12.91587649,18,13,15,10,10,12,2,7,7,1,16,20,14,12,8,8,7,4,4,2,0
9.451814668,14.50661703,11.74095231,17,11,15,13,8,12,5,5,5,3,12,25,19,15,8,4,6,2,3,3,0
8.714921461,13.41980801,13.56205646,16,18,8,18,9,7,7,7,2,4,15,15,18,10,9,12,5,0,7,3,0
9.680770499,12.09176532,13.87077898,20,20,12,6,12,11,4,6,5,2,8,20,13,17,10,8,9,5,3,3,0
8.173643589,13.84107601,13.61358991,13,9,16,14,14,10,11,5,4,2,18,13,12,16,9,6,5,7,6,2,0
8.623574728,12.96989574,14.01693197,18,11,16,16,12,9,4,4,2,5,15,14,15,11,8,9,8,5,5,6,0
9.932211935,12.55707126,13.09106881,22,15,16,10,12,4,2,8,3,1,22,17,11,8,7,10,7,4,4,5,0
8.311223947,14.65255121,12.6077443,13,12,15,12,9,11,10,8,1,2,14,27,10,10,8,7,10,3,7,0,0
5.868466145,15.27695984,14.41771743,11,12,19,8,17,7,6,3,3,5,19,15,11,14,4,8,3,7,7,7,0
9.610186378,13.98918268,11.96151826,20,16,18,8,9,7,3,2,3,2,17,24,11,14,8,9,6,3,0,0,0
7.830908939,13.80451883,13.91829026,20,12,17,11,8,5,6,6,5,2,18,15,10,11,11,9,6,7,5,3,0
8.409402065,13.65801583,13.48290433,14,13,22,7,9,11,10,4,1,2,15,15,18,11,6,13,5,4,3,6,0
10.59594548,12.89003271,12.06278998,16,21,18,5,7,9,4,7,4,2,20,16,18,13,4,9,4,6,4,1,0
9.589621322,12.74508295,13.18540577,16,15,16,10,11,12,7,4,4,2,18,9,14,14,18,5,10,2,5,1,0
6.372137166,16.05442764,13.01377882,18,18,16,4,0,11,1,3,6,7,24,20,13,5,6,6,4,1,4,9,0
9.444212048,14.60870676,11.35149335,10,14,17,14,11,13,5,2,4,3,16,20,19,11,11,6,7,5,1,1,0
7.218040392,15.67658825,12.50365441,10,18,11,12,9,5,4,14,5,3,21,15,11,16,12,6,3,5,2,3,0
6.210634251,15.60418654,13.57155584,11,17,14,9,13,8,5,6,5,4,16,15,17,12,6,8,7,5,4,4,0
10.86340414,11.99789638,12.49807601,21,20,13,11,7,9,3,3,6,0,21,17,12,8,12,9,5,7,2,2,0
10.95643695,11.27154674,13.12896633,31,12,14,10,5,6,5,7,6,0,21,17,12,5,11,9,4,8,4,3,0
9.937019222,14.11333736,11.26576585,11,17,17,10,6,12,6,8,3,5,24,15,14,16,8,5,4,4,5,3,0
7.406283433,13.53359125,14.35859641,26,15,14,8,5,1,3,9,6,6,17,20,14,7,9,6,4,3,6,2,0
10.11461171,13.54800172,11.63207686,18,19,10,10,11,8,6,4,1,5,13,25,17,10,6,14,7,3,2,0,0
7.504082183,13.93590503,13.83830634,11,19,11,13,12,5,13,4,5,3,15,17,11,10,12,10,7,4,5,3,0
10.14609378,12.3620841,12.7690018,23,11,14,12,8,9,8,8,5,0,13,12,16,17,12,13,7,5,1,0,0
7.935599894,15.08236514,12.24453469,16,9,8,17,11,9,9,6,5,4,14,19,19,12,13,5,2,6,5,2,0
6.325446463,15.5886769,13.34816986,18,10,10,14,13,6,7,6,1,7,13,21,8,16,8,9,5,8,5,4,0
10.06791778,14.23648364,10.86304617,14,19,14,12,4,4,13,7,1,5,22,20,17,7,12,7,3,3,2,4,0
10.12268269,11.99979061,12.98380358,23,19,10,11,10,7,6,5,6,0,22,22,7,9,11,4,7,4,6,3,0
8.593002797,12.56636448,13.92367446,18,17,12,16,9,5,6,5,5,4,15,15,17,8,11,8,9,4,4,4,0
9.674187902,12.10267773,13.28571516,22,15,12,14,7,12,5,3,4,3,22,14,10,13,8,6,8,5,4,6,0
8.968461424,13.24293445,12.8002105,22,15,11,9,14,6,3,6,4,4,28,10,16,5,8,9,6,4,5,2,0
8.306006556,13.690721,13.00215296,16,17,12,16,9,6,4,7,2,2,17,18,11,15,9,5,6,9,1,5,0
8.405472805,14.69629531,11.89293888,15,15,10,9,14,9,10,4,4,3,15,19,18,14,8,8,6,4,3,1,0
10.43323737,11.48399602,12.99240881,21,18,15,14,5,7,6,6,3,2,15,12,19,16,8,7,9,6,2,2,0
7.824699138,12.60867474,14.46983997,20,15,13,13,10,12,4,3,3,2,18,12,16,15,13,6,3,3,4,1,0
7.937489718,14.56761865,12.39653727,12,14,20,12,6,10,4,7,5,4,13,26,12,9,14,4,8,6,1,4,0
9.858832297,13.20782482,11.8186289,15,14,13,17,13,6,10,3,4,1,21,16,17,11,8,3,11,3,5,1,0
5.300355113,15.11405542,14.45999488,14,14,12,15,11,7,6,6,2,5,13,13,19,11,5,8,7,12,6,2,0
10.6625994,11.81213127,12.37568662,21,18,9,14,10,6,9,7,1,3,22,20,6,8,13,11,7,3,4,1,0
9.630179767,12.48939739,12.72513725,17,20,15,12,11,4,6,5,3,4,17,17,20,6,13,8,3,8,2,1,0
8.283406941,13.85162943,12.68224169,21,16,12,7,12,8,5,7,3,2,22,11,17,15,8,8,2,4,0,5,0
6.658149364,13.65658074,14.49301572,16,22,17,7,6,7,5,8,3,1,20,17,15,11,6,3,7,3,5,1,0
10.19385055,11.15125096,13.43028665,30,15,13,8,5,8,6,6,6,1,17,17,11,15,12,5,8,3,3,2,0
10.27346752,10.61206379,13.84811364,24,21,13,11,5,11,4,6,1,2,12,11,21,16,9,9,7,5,1,5,0
9.291796273,13.65667903,11.74202211,20,12,15,9,5,10,11,5,4,2,22,17,11,12,13,9,3,5,3,2,0
10.28891335,11.6687099,12.6991732,19,15,17,12,9,8,9,4,4,3,20,16,14,14,8,8,3,5,0,6,0
8.343277116,15.38972346,10.92080524,19,10,15,10,5,11,6,4,6,1,22,22,12,12,10,4,5,4,4,4,0
5.683415184,16.08002783,12.86241406,7,13,20,10,8,12,10,5,3,3,24,12,10,18,11,5,4,7,2,1,0
6.857941613,15.58239872,12.13090031,18,9,14,14,5,9,7,3,8,5,26,18,10,12,11,7,2,2,1,4,0
9.068259123,13.02915282,12.47351894,14,18,16,11,9,11,5,5,3,2,21,13,10,16,10,9,9,5,2,0,0
9.15723749,12.52345981,12.84598593,13,19,10,18,10,9,12,3,2,3,16,12,18,14,10,11,5,4,3,2,0
8.842991214,12.97327166,12.70654399,21,16,9,9,14,11,6,4,3,1,20,16,13,7,13,12,6,4,1,3,0
8.626161172,12.14800832,13.74087021,23,23,6,10,9,6,7,7,3,1,22,14,14,10,10,7,2,3,6,4,0
9.623546021,12.34425376,12.53659146,21,11,20,9,10,13,4,5,1,0,12,23,18,10,7,5,12,2,2,4,0
8.86758712,13.96323858,11.66423814,17,23,10,6,8,6,7,6,5,5,22,20,8,20,5,6,4,4,5,2,0
8.919691945,12.81097114,12.76370782,19,21,8,13,7,6,13,2,4,0,15,15,16,16,11,4,8,7,2,1,0
8.20830246,12.55625681,13.70500652,22,15,15,12,10,2,7,4,4,2,14,20,11,14,12,7,5,5,2,2,0
8.756052644,12.95796995,12.70977576,24,13,16,11,6,6,5,4,3,2,18,13,15,9,12,10,9,7,1,5,0
8.169298027,12.7234773,13.49644628,18,15,13,14,7,8,10,4,8,1,19,11,17,10,12,8,6,4,5,0,0
9.70130889,12.55685223,12.12478497,20,22,11,9,5,7,8,4,4,7,20,16,17,15,11,3,7,0,2,1,0
7.566835218,14.41333333,12.37967358,17,13,8,5,15,12,10,8,7,2,20,12,12,11,14,7,9,11,0,3,0
8.092443536,14.49630019,11.75015531,16,19,13,9,7,3,7,9,4,4,22,16,11,8,14,9,9,3,5,1,0
8.00218916,14.44930982,11.87446949,15,18,10,12,5,8,8,8,6,8,23,17,15,9,8,6,6,6,3,1,0
7.97983852,13.58717913,12.74966565,20,13,10,14,8,10,9,4,4,2,14,18,19,14,5,10,6,5,1,3,0
9.112886218,13.27248296,11.91356296,18,15,13,15,11,7,4,8,0,2,25,15,14,8,12,8,3,2,5,3,0
9.503791832,11.85982307,12.91056287,19,19,10,17,6,13,4,1,4,4,11,26,14,8,14,6,4,5,3,4,0
9.169950213,13.6322339,11.46555859,17,20,19,11,5,4,6,3,5,2,26,16,16,11,7,5,5,2,4,4,0
9.514372982,11.24851368,13.47557772,23,15,14,13,10,10,4,3,5,1,17,12,14,9,12,9,12,6,4,2,0
9.149013077,13.01408611,12.05406879,17,18,14,15,7,2,11,3,0,9,27,9,13,10,10,11,7,5,2,4,0
8.369845732,12.73207835,13.08586524,20,11,12,19,12,7,5,6,2,1,17,11,18,11,12,10,6,4,4,3,0
9.616173918,12.26628603,12.23514597,18,16,15,12,16,7,7,1,1,2,14,21,10,24,7,5,5,3,5,3,0
8.598742939,12.82863591,12.67068444,22,15,12,6,18,8,4,4,3,0,12,21,14,14,13,8,3,3,4,4,0
6.931219285,13.17599853,13.97862516,14,13,17,17,10,7,3,10,3,5,12,19,7,12,14,12,8,4,3,4,0
8.40082662,13.27246265,12.39302898,16,16,13,17,8,5,11,5,4,2,14,18,17,13,11,7,8,0,7,2,0
8.187855171,14.29779247,11.53694777,11,16,14,11,14,6,11,4,5,0,17,15,22,16,9,4,4,3,5,1,0
8.144111435,13.24971787,12.61502758,27,10,14,8,7,11,4,3,3,4,19,14,19,10,6,13,4,4,3,2,0
5.897243823,14.06637496,13.9709876,17,12,14,14,10,11,3,4,2,5,13,20,15,8,9,9,5,4,6,3,0
7.809583014,13.11134243,12.9746051,33,8,10,10,8,11,4,4,1,1,33,14,8,8,5,6,3,7,2,3,0
5.353394096,15.72450551,12.75414064,8,15,14,15,12,7,8,6,2,2,23,12,14,5,11,11,10,4,4,1,0
9.414434912,12.40017023,12.01606207,20,24,10,8,12,3,9,4,0,1,21,19,12,11,6,8,7,7,5,0,0
13.75322591,9.739200213,10.33008458,59,8,5,2,4,3,3,1,3,2,59,7,7,1,3,3,2,3,2,1,0
8.715935462,12.88266633,12.17662189,20,18,15,11,5,7,8,4,2,2,13,29,11,14,9,7,0,3,4,6,0
9.013468102,13.01587198,11.7385443,14,20,13,12,11,9,5,3,2,5,14,21,13,16,10,10,4,2,5,3,0
8.601988196,11.36772867,13.79282875,26,18,12,10,7,5,9,2,7,1,12,21,12,11,4,10,11,8,4,4,0
8.845733428,12.49046615,12.41804704,15,23,12,10,10,8,5,7,3,4,20,18,11,9,12,9,7,5,3,2,0
5.059692909,16.52249168,12.16873412,12,18,17,5,10,8,4,7,7,2,15,16,19,16,12,4,5,6,2,3,0
